source_file,source_line,response_0_sha256,response_1_sha256,stratum,stratum_population_N_h,stratum_sample_n_h,inclusion_probability,design_weight_N_h_over_n_h,within_stratum_draw_order
Alpaca-7B-train.jsonl,24556,6fcd7a06cbe6f15af4b9a6be0df23838d9e162567dfc138b63a7bed488f6cdcc,16a1b20c37be70fe4014d534c07fb6a1c9ac50afc5592dd6c8d9b31af0d31399,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,773
Alpaca-7B-train.jsonl,3471,b224ffc976bdbd80711ce589dba5f9d438cfa4e1bb518606cc1fa7059537542b,edb071ed845b9701ae2e1c2b42aa39ddeb0894086e7fae225d61a1a0fc901f7f,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,774
Alpaca2-7B-train.jsonl,1478,1f7eee238787d3bfbf9e970f098148afc87596823d4b582ec8c3265470fed634,1426d090c203c040db3a0a01eec2fb971bbd6089e2fb8502f593aa693d5480fe,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,775
Alpaca2-7B-train.jsonl,24890,00735e968b367c72943f753ec4c6cfd942de905295e73fffb5c1d062f77982c2,c2e68ca5482dacde61ef0092cb85af198cf4f6308626aa4077aed6dc33ff0baf,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,776
Alpaca3-8B-train.jsonl,14512,35501c79667dc9858d3ba56322059c93f8bdf94f1251cc7fddbfc01ec96f5a22,39185cb0d14839aae48e0de7bea54ac5e6be7deec38d52a2e08a5be6194902c9,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,777
Alpaca-7B-train.jsonl,17411,49af371abbe67fe41f60c64a6b94bce335bfa324e35d4479bdb26beaa3ba4ba3,778ecc274abb76532b6a125c7388434096985f5b589da0ebf41c56d90b68c5c4,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,778
Alpaca3-8B-train.jsonl,11373,65903042f40598e97e5686d437765ca5a1ce4c861b36fd103c74d52475e3ada5,5fc6d03e7979e23937f9352332da653e1906cc39a1edcc791910569360984d1f,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,779
Alpaca3-8B-train.jsonl,11053,0e264b143553daad5ef1875e5363130f52c123523dd3c494e1ca8a16274e46ee,4a300465007039aa4d3574399853c55191862eb95a827efff4bafc984299c941,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,780
Alpaca2-7B-train.jsonl,4200,65e2405d55865c0db4d06ca140995464f390885ff8a3af3c4e8de23ed763024d,29028a34a9dfc9701ed2075fd85fe23e6eb688c6408792afdfbfbc0c561189eb,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,781
Alpaca3-8B-train.jsonl,11831,20898ad4335fc48268bd6b0e8ea72043cfe5f2ec86bc9cb0578aa3e5669801ff,4af8574e1741dc949c0b383a8dd96920fa357d668247f3009aa83e6469d20a43,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,782
Alpaca2-7B-train.jsonl,5437,8f9cfc0a8cf355fe738f5e31cc5f2b34270c7ef717e10d98bfc5fdfda648ece5,efde8380617f602811bce28d204a15708e165c5e8f2b14884ee658b929723e24,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,783
Alpaca2-7B-train.jsonl,23091,1d471c1f4e9219ef843fe502b211013c453c81e2afe1ebb9edcd373d83275ad2,9bc45d3f3a8bf38dcfb685f204bd9ec894e2b043329913f07271f4fac0f99386,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,784
Alpaca2-7B-train.jsonl,12343,1ab8e1df9b9020c0e5692eef225b1dee23ec59f6751307675957438c2d2beb12,2ca98f2fdbfb431e9f07ff04907eb96aca4d909513e7bb12509b2562ed7486da,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,785
Alpaca-7B-train.jsonl,25566,e93d2e1ab50dda04d53e2e928c032cc4d1b607573c34e30728561a8eff1d1d3b,2c8d494f0538878c0f9f96448072d83db0b5c8cc322ce32d2f39a25507919a43,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,786
Alpaca-7B-train.jsonl,3999,ae989718e264ea478de3a58f089aaf599c400dcaedfba30e034b41e69060367a,7f0794d26a5fd75c0072d271c48215f7fe17be0f16ecb2284c190a11f6caffb2,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,787
Alpaca2-7B-train.jsonl,2053,1d4dc691232e348367a7a6c9860530a0deecafe7466fcacb4f6ed12f1b3433f1,8d03df2d57c13d56ca2e2082fac952ea6c17788402d2d1b6048ddacb195494d5,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,788
Alpaca2-7B-train.jsonl,1945,9644a08a0d120a861589b1479097d1e356f68ab19fdceda8836bc2fedd173e92,5f5705f4daab32fb7c13fe519a216190497818aeaf532770f21b70667b289588,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,789
Alpaca-7B-train.jsonl,15665,148987c5b35bd791a88e44767af377a908a5a507b412af62ad163e297f64b8dc,86a4e7fc467f1d4f4ef77d6c35d3420c30b566fd3a3a3ae4d9025c10c209c73d,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,790
Alpaca2-7B-train.jsonl,10401,e3bd01dc7a1bf5ad4980fc2c2e65d191a56a0f0951cb4e8029eed67e616d42ac,4c317f46bceddfe2b7e9473612483baf98b977a99b1d7d25385ffe7dd0c7163b,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,791
Alpaca2-7B-train.jsonl,20178,b890b3d3460f4caf5303da3d87150034c4bd8dc7b7d5e96732c19d1df166624f,78f83309559f75387ff908ed84f3ad546f93bd8498eeebfc4c0f83c349ff555e,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,792
Alpaca2-7B-train.jsonl,12213,e36b1eb7c7fb983f9c25a06cf8f011865a7cdf472f7a40c40443d64c171e8fc3,1fece903bd213695792554c6890d566aee714af9480529d04d045bbe3a2c0d09,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,793
Alpaca2-7B-train.jsonl,11442,4cc149b189989a009d6f6cc676e4b265d8f5ed9a4ca45b2c02e878665d7d70f9,542c2f927e0884168984f4df4cfe85c9d3cdad831de5a97e99799bcd020a5669,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,794
Alpaca3-8B-train.jsonl,13621,685c33d66eaf5c193420525e265bc700ce5361504e863fb0e236838e55e838df,30eec7d096f94d461375c628ec31f2618c99bb926b87c086da7eb4bea3e9b51f,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,795
Alpaca3-8B-train.jsonl,2367,591786845bc2ec09337adb02718e8d322824bb1b0c94d7b25cc775aa5ed26ba5,169f5b509129115bf96375c291df10e974964da3aab10b8c77605d697aaa2fea,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,796
Alpaca-7B-train.jsonl,18,a1b628bb9aff3282472820aa9c778033053887e597cebc6d4e14e56e4602d4f0,a4d42627afeea5b40c2187ce90eec515ac631b25fd0c9fdc89c85a022c5265d8,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,797
Alpaca2-7B-train.jsonl,1561,6f878c00b6b550c097da280fd14fb3570c87012216926b2a200b9aefc2c644ed,be3aa9e359e69584106e064a2155848417f8d63227d71447a28693d3718e2398,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,798
Alpaca2-7B-train.jsonl,10762,b1326cad64bdcb7f9253937d8a55895f5ed62a060857e2fb12be1271d78f07f4,f43c13b1aa8dd11b6821e1acb871374a1903841bfb46fab95dd39c08206e67d3,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,799
Alpaca3-8B-train.jsonl,12071,c7568a6554edb4c8ac07c582de41a061054e24b43a9a61b4035c95c913ff2e38,82ebc9e84ab6a1d289b22749e636f82191adac2d699f6b04a103064bfce2cdaa,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,800
Alpaca3-8B-train.jsonl,11713,81d3cd9cf97fd9e0cb16faab9da8e2a65a5fc248be22e20f4d4cce07e7a41eb4,fe495337cfb1b1f6c0facae8d1a309f2c5673ce240b4ed31dd8f0d7e4ef16755,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,801
Alpaca-7B-train.jsonl,26358,fdf69b9b64dd1ffb3f364fb5b053c7235028e1eddb209df633bb1d6583d15049,0016f93dfeac5a4613c442e56867d3bb7736d5309c992563a6d57afa9c2a6842,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,802
Alpaca3-8B-train.jsonl,16527,f12588163a78fa5cd95b1d23e011bd7965667c22119bd598a964d0d983294f9a,0ef4180ce7cdf7bfd88d17961f8551367358de57f61cab225dbc0c5b5813b49c,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,803
Alpaca2-7B-train.jsonl,21369,916cf7339e17caed52cb2f3a7fbddc651a107040d2b758db6275a2b8fd560b6a,4ebee2b69b61f76e2e1d2b39d80134457d3926a67541cef3e40ec2da0deab327,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,804
Alpaca2-7B-train.jsonl,18250,238b27049895f13046a3ac6380919775a6392d29f61df90622fcc3637d27a78b,8d910e021b77fe6aaf681d956979d4e12b05a0de6686928df2dd0ab54217f515,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,805
Alpaca3-8B-train.jsonl,699,e91d1c5f0665e20c089297e9a512f0d85ca32ee35ee514d93a236de001c0c16b,60bbb7a33ec0dd4f03e451e0306f901b1a8f1d56c2eff743943ffcc7e2af5d8f,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,806
Alpaca2-7B-train.jsonl,12815,4c5abf8e1f0f6ac0960e5d34652234194ada3d3a5792526ed970fa6291735238,c3de3695722df810b076e6793ba6e2ed825329c7002cc1a5fe44933ff74478b1,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,807
Alpaca3-8B-train.jsonl,19026,38ecb546824c01dd172915b902583382aee97b86901e37a7ae9f066f9a0cff73,21407791fbba52a74c725efd13ff196a6d31b9bec00f8e4b3ddff0a5f3a4fc86,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,808
Alpaca2-7B-train.jsonl,1160,c6f25055f84fbebd5e0ec57e168b88ef32f371d06a0790fc1a874ea2b0c72a48,e5d0fa98b7178a91ec4f2d221c3e9b5d068ddffe8da63ad12db709cfe6710c88,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,809
Alpaca-7B-train.jsonl,14560,a7ed0fdfe40d6294e01f868440a5318f8e1ccb2c4924bede4b6a229d7f8668d3,69f02a0e732c2569017da468266540f89fda775d9bf06b1b716358c32e763691,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,810
Alpaca-7B-train.jsonl,18914,e4e17a0961f350f5d842d0573522ef8cab6cfe6c270afc74b6ebb74b9482200a,d819773d56dd9ae99d53c8ec7f352ba3e559de192180157853955fae607c6294,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,811
Alpaca3-8B-train.jsonl,18042,a8c97af13ccba673250d6960efc6a89540dee1c74377e82281c21395a547e9b0,623e4fad4fcf799fe0c139f8f60ca1f62952f9cba5590126b4b4f84aa9678a14,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,812
Alpaca-7B-train.jsonl,12797,56dc8817571a53b32f4fafd732b8afaf2215d27b664a7b44b9889cf7f0a45175,7b64e364931ea20e36495c7f6f3f21abea3ba8b5f1559674a3086182591fc79b,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,813
Alpaca3-8B-train.jsonl,6691,30fa259da0ad13d4e1e98bba6b75bb031338af23320ef087397a6bdfeaca8ba7,0ce218ebd66c15e4b5ebce211e020ffb5652dbba6b9bb19590ded43cc5cabe0b,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,814
Alpaca2-7B-train.jsonl,14443,ab39122014e9ffd104e3d4e9b0132119aad68e4b0f1dbbd1cf5c32418212ed58,e719ef94e5361a10eb7e8fcb086ec38c5b53605ec1eabeca7e2995723ab06ac9,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,815
Alpaca-7B-train.jsonl,20756,ac329e49991bb23283692153d4e5e7688bc3569331ab80acba7b73d3b230937e,1ba04e321aa2262cf33039ae363d6f66b98b574b9059a6b3d31ec7d4fd80b91c,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,816
Alpaca3-8B-train.jsonl,2305,5245de7508c5a560bbbdb4e40e917ed22f53954a3272875e5883ec3a11e28d97,7a588277b91c3fdd6fdc9f9cda66fe34804fb0d53106281b8e7623f7930c5966,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,817
Alpaca3-8B-train.jsonl,12886,e1ff2e08e5a385a3e17377d0d3946b32503ac2b26afa77449ec3e37979ce9848,c03c2622b73439a84c587cea086f32b325987d104c2580b07f77ac9daee8e8e9,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,818
Alpaca-7B-train.jsonl,14209,9875ae49c9a296c9278320a20fb38774f2cd2211e3ab348690280132f3cd6bf8,0bf701685290a47711d2a15b763f39beb54fedf5a219a5fdce86caaffc8daf97,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,819
Alpaca2-7B-train.jsonl,9637,745c6cec1353de06f8ccf4fc2a38db17b87295c65e684f209f7e3560fb175a29,e40648db12a4a0b68dc0f70ee7ea2041797d0b1cdd192f7455cf97a750d8bdf5,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,820
Alpaca-7B-train.jsonl,19280,a0ff26668b8bad8eec139c1228361264e0b71277060361086bd6bc4874eb3550,320cb141d3825e09a92fb799d91829ae10683e0d2610833db8d3e59471f45f22,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,821
Alpaca3-8B-train.jsonl,4139,fedc68ed39c6f47cb2117e27ca13ade5ac908fe7c75718d91c52848a7e04aaef,adf2f3ecc725ee32509bc261b351b52731d2a4aa7f92f54348f5659825d3d2cc,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,822
Alpaca-7B-train.jsonl,14504,592377fe5746d690209327950e809a3fa4b3218090ddf7cd0421a84a48d6f481,14a6234a3cada64ed511d8edd3707ba99b4d351ef48c3945e7547c7edd6c57a8,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,823
Alpaca3-8B-train.jsonl,17977,cdd6fe04459136783624084bf103caf5b8863f1642401b10533ebf23295118a1,d712f972e78bdc959bdb36e629b938ed91e2faa8db03e7d44acdd4a7a5f06ed8,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,824
Alpaca-7B-train.jsonl,20454,d290cb5f8fb1b3cdf57e24277271aff85041942c9f39aa5948a745f66e6a2e4a,d0786e54431e910392ed944469e053138b53031947e3fc8a198a07e373a08767,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,825
Alpaca2-7B-train.jsonl,654,6543cd89dba9366520b31e49f28e2757e43146f871dd4af10c9b1fa9b9b09cfc,35ee1082051387f7e5687538462ef61bb22d83402da3b3ebfb62e3302f4deecd,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,826
Alpaca-7B-train.jsonl,14437,de6258c50021bd070322b8a1cff2e69faf52a0006c498e08c2984667311957e9,8fe9cffba7d0310361497f87e4018400ddf2452986bff2151d91db2b038512fe,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,827
Alpaca-7B-train.jsonl,3208,c791828b43f981f7ac364c3e112dcf652c1c9001d2f735e98f5494e2aab9098e,57030122af5da4775a85790cd1335c7d04c7d77c57e3e15d3cbeaff0b2a61d27,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,828
Alpaca-7B-train.jsonl,18829,4bfd09f9b88a82d158c1348a0071c744add413a52e5d781961c22fa27d62c744,be70299bcd7c15b4a94cd06ff8bbfef93c1d54e3961d1684f7320bea13dbb939,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,829
Alpaca-7B-train.jsonl,12610,da5b2b16ad65073608ea6ab5f02a3e4da3084017d454df81a97f5dff375ee26c,ef7eb91548356721a61cfd02e37efd01d69ca8d96ba9fb2ac56bccda2393b91d,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,830
Alpaca-7B-train.jsonl,12118,580dd4e9052219235ad8b2435dd26501e0723ad6aedcdb74c3820df028b30ce7,e59bfba58f6e3dab4f9e678d2fd2fb68230ca1c728b372b61c3adfafbff85eb4,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,831
Alpaca3-8B-train.jsonl,2043,1e7372c9f5ce2cd9400dc9f5e7d35c5e2e9ac2196285be010ad5e6931274e791,701a015a7099501087b774d3bea068f07d61d685a0651afa7bb1b983aa2e0b9a,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,832
Alpaca2-7B-train.jsonl,24191,b211b25a90a1d484646cc3ab88c1f65c528ea008e1adb17c73f373c7340dcd27,3e523406ba425cf5691fc46eeb19a1228b34c5404022c6c7024dfb8bc8c7ac9b,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,833
Alpaca-7B-train.jsonl,17657,7e41c58eaf546c9044c4511c4cbe19157a47e2d301599b92dee96d0ae6bdee97,615e00c00242f5b89a2490a22cd3f34e18f25cd2fa729aa7f472fb135f4229dc,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,834
Alpaca2-7B-train.jsonl,4741,a0d05317cefc4c47cc4d3b0a8a29ccf0a15c6d50dd719f2446b8c471835ec6dd,9ceda56673ffa39aaf57517bff369e388281c66590adfc7c0938337f736677df,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,835
Alpaca-7B-train.jsonl,26510,027579d8970d0145a43d4e11859869794eb3ac54b1408379f007539606a39079,e0590f17b616efb4c03760871250f5fede57579733a0284ee4d4729c7eca38f0,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,836
Alpaca-7B-train.jsonl,16284,cc9c87b6bb0adba8cd50af1c42774e9b6e6607bb2e19c1236b9d98190021fd58,6f7a619527fbdda6f9499ba323261b2a406f2daf9ae10f743a44e514cbe8f262,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,837
Alpaca2-7B-train.jsonl,8993,83f6308e407f1e4101757049366258c2523fff048225fd05c02c51f77b6ac536,433773b2a1fcdaf2c91b9fa8e6aec44be6c2e3ced019330dc52dc4f52d9b8371,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,838
Alpaca3-8B-train.jsonl,12555,2d2e7fd96e9ac9418dd6fa5cb8ab418fd342f0ae164e6ddfca85d5412c8e4a7b,abf9a6928f0a0598c92fda73869b75cae7fcf83e760347333ad7701d8aaf5252,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,839
Alpaca-7B-train.jsonl,22004,8d7301c3feb71b02e906a75fe01c064c0d5c18fd306a399f26b6ad6328737302,56544eb8bac24631fb2f663ec108172ba621e54d7d0ff381aa22e2a645352d8e,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,840
Alpaca3-8B-train.jsonl,8591,1cd0565a5ec09c121c92b390ae4bf6b6b5d6a26e71e6703041d89d179b2b9ec6,9d434b9587d1a1ef09c8595ca2d2a7c17358667fb0a59537e30ca842c9e38a20,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,841
Alpaca3-8B-train.jsonl,16500,1ed3a19ca5027d08eba2ad6617feacf3780b56e859b604c7f21070bf6963fbd8,16ee5cc0a67e84f96628dbcf1465760555d75573ad3efd7441b372e5016a63ca,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,842
Alpaca2-7B-train.jsonl,18063,8093f4e45924157427d1e1b9ef2c6d61fc5be0216146fb9f1eedaa3972390f16,cea663be75f4c1402c3e08dfaf7d38f07147d8597a5e1ff8270e47971393e426,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,843
Alpaca-7B-train.jsonl,15422,b95e6410d24eb8abae42d7d6d70d0fdd5cc136e3584117819ffe06955b46b015,7f8bf0f5385ff0e630b738d06c425e6534c05bef997ac440c20f210dae10e991,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,844
Alpaca-7B-train.jsonl,14558,caf0ba979d2cd624d7451bd074f37cbaf1794410199b9131df045b3c5922875a,c2c75dcdc35fe8182d80c036ceb029e0140ae29b1757829aa82dd189de6034b5,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,845
Alpaca-7B-train.jsonl,13659,263ce5814f4f4666694552e4bb11e7bf8e0adc51ed046734fa14d678527582ea,f695a8e13c8ecc72a6c7e0c512b3ba0636a0d28a0ae73c637c8c962f78818b18,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,846
Alpaca-7B-train.jsonl,9156,4fc2c9bfcb48a7f2301fcf80311f0b70b3b15a3d6db7d4d8641d82512b48234b,8bbdd0393da3e259b71a4e58af593487b31cd6b3983b738bb852c06e3d24db85,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,847
Alpaca-7B-train.jsonl,8374,54d0fe81f147a79bbead0297e65ba9742d56c643d64f9878bec4668b066129cf,ffd9431dba8a9b4011f603f36c6ce972edc8ea0d9bb1a361cd125b291200867a,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,848
Alpaca3-8B-train.jsonl,16801,9665c0a363d21eb991a4fc9edf768501a31da654caa905d399e092434e415936,5b78957d8b15f8e44bf917c4accde376a8710a400b3ec3d7fec01539cb88d27f,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,849
Alpaca3-8B-train.jsonl,19047,c11a405c4af68a8cf20ae4e55a804d3b9c9c3893f1f108795d7e41b55407267f,15eb43995d0710a694ffaae834627b5620ab388431b08a7e86f0b03bfe88d8cf,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,850
Alpaca-7B-train.jsonl,906,ee0bbb1ab9c34485298c604b0af22a3514c87bf114a41c8f30a210ad49b5ca50,e8798fa7c7bc67ec47bfa27061207d3a127884b10d90439e09f7937aeeb1f2a0,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,851
Alpaca-7B-train.jsonl,13571,8609fd7ae7753c4ba97c2ede98b47150f271cf7ede9b93c823b2bb22bac1b0bc,d1b90f84c64ee1d9456a8dd40803bac005685aae34034f270e4265e34daf5532,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,852
Alpaca3-8B-train.jsonl,5738,aa8577fecaa18981be5956bd0ff263f749212dfdc257e7e5b9cdbfc45a306d1e,0e5c4e8d6bfd4709fe4dedb7370907a9c53c36e1fbc1b20d9b6c72fd1ac41f72,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,853
Alpaca3-8B-train.jsonl,13622,f921df6dc7373c4b48d504e82ae4b1d64cd47f7f1a5edfae97c3541fc26956f1,1f8602b9b82843b1f3da134e3384eec694b37a208cfe503ad4fc64d1b085f356,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,854
Alpaca-7B-train.jsonl,10029,807af59d270f1402f29731b132e25eaa02e2175b48befb1ab4ea9eec784b09a0,e099a9d9201036c649cbb51cf1c7a9d776af4472d3c10b0665e2b7076490e6c3,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,855
Alpaca2-7B-train.jsonl,19308,4837539f18e7fbbdebcf2f557dc690985e3a4e962afced5277f53db77305f721,d4d8386c2cbad632061ed0ad590ab566380501bdc2fa385d6209a8a026f90a62,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,856
Alpaca3-8B-train.jsonl,8063,57f7de5b43649f01992cb7b0539d6e99cc5812dfc05449e088d2d2d2ef5cd0fc,edb45dac22804bc6f73972372951559ce5af3c3cf0b862373cd22bcf09547cd6,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,857
Alpaca2-7B-train.jsonl,18050,dcdc45f78195f49638127c5c6c275371bf58585fc99d11b0c53a65193b1dae6c,1426d090c203c040db3a0a01eec2fb971bbd6089e2fb8502f593aa693d5480fe,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,858
Alpaca-7B-train.jsonl,26392,df22e4c7eaf824780076a1fd225d76dfbcdf274cb60f87b4d07795f220878b93,53100f5dff65dbbf4f23587783915b2b7203b33344f5c3b7cbcf849c95696bc8,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,859
Alpaca-7B-train.jsonl,17567,69109ad389644059cbb819bfd4ee34b0978ab70f021f042cfd12283f67a735e1,82d70346a7e3096445cb42a0e33741f7fc7daf475722f1c79f8b5b8036d2dbc8,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,860
Alpaca-7B-train.jsonl,11886,ec4f7bb1e5709e5c428146f17a495810f1757216fdfe450d8f30d59b68efe83e,52ac2f1a17ba9aae05918d2e7a93635b86b1b57344da72f9ba0a2a6481c03043,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,861
Alpaca2-7B-train.jsonl,13542,32086302e3b3064ff3d428d6d1ac2afd7d6446679446b3430f5c02b1c03da0ca,282f763a33e2c88d32ab0a047e44990826ae3e3161e937deea94042a63d50d21,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,862
Alpaca2-7B-train.jsonl,17528,5cc1202da6c85b2aeadda69a88fe935a6fe22aaf88405a24173734a7eb099276,48fa4a9f678eef2613df38029473badf7742691273abd8df91b02dd67ea6581d,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,863
Alpaca2-7B-train.jsonl,13368,22167515a62e12fee78a361fd2fc89a139b99d29e477742ddc6bd7dbf97f0142,1eeb7e37fe3c6178cbf5ceac4b509bab7bad9811b3bd5f4b485045558de4bc5c,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,864
Alpaca2-7B-train.jsonl,2565,88dc3d5761c038e3425d7eb924a9affe6bab03ba17c4efdef585d9b0b340837f,d2864c2d5eb2cb58282675a1930035a7d3b367c07725db0f2ddeca6c557d497d,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,865
Alpaca-7B-train.jsonl,13608,b1db9657d0092a73cc9789c89ccf3b8db59a59f5f883dba9a9491894dfe38547,70fdc816cc0e9750452b831bfae20a1d1eeb980dd099bd33068179478c8cce51,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,866
Alpaca-7B-train.jsonl,4935,0159e6c679c13614e315a4b67c518220a1344d96b20b49fb883637aa19a1de2d,a09af8d98d26c4bc1930dee38e05974d350f807472ababb2afd46aa5d259a7ea,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,867
Alpaca-7B-train.jsonl,9078,0b6e835f1cba756e38c6de8ee5bf005b33eaf5eb82f17526c6926ab38546514c,de0a457ce2af725144e6edc71b8dd82a2cf54e805cb7e5546501d45471ac2f5b,L2_category_difference_tied_safety_and_severity,12828,1000,0.07795447458684128,12.828,868
